474983, [0.54897248 0.52249419 0.5004314 ], 2.8227524971494672e-25 g/cm**3
335207, [0.54992697 0.52153555 0.49963072], 3.0442624231347555e-25 g/cm**3
11200, [0.54911275 0.52246061 0.50047875], 2.656041482951391e-25 g/cm**3
262648, [0.5491166  0.52103203 0.50009059], 9.058171126765873e-26 g/cm**3
441273, [0.54942096 0.52221253 0.50072668], 1.6722590768252743e-25 g/cm**3
544495, [0.54986784 0.52047819 0.50116708], 3.443093072312596e-26 g/cm**3
135444, [0.54857487 0.52097407 0.49992811], 1.2321328141484112e-25 g/cm**3
348009, [0.54826769 0.52283991 0.50064862], 5.83882420284018e-25 g/cm**3
407098, [0.5503434  0.52151615 0.50180394], 2.409197832625456e-26 g/cm**3
210169, [0.55073029 0.52301549 0.50070167], 3.058926675008768e-25 g/cm**3
312726, [0.5498339  0.52264992 0.5014303 ], 2.2019299714957292e-26 g/cm**3
99548, [0.55037685 0.52233979 0.50060787], 2.2205986250101555e-25 g/cm**3
466781, [0.54904444 0.52304417 0.50068993], 3.2476864193928085e-25 g/cm**3
282778, [0.54855931 0.52106222 0.5005004 ], 7.377097751209966e-26 g/cm**3
248408, [0.55022142 0.52188879 0.50099392], 2.7651227670760723e-26 g/cm**3
274541, [0.54844507 0.52063742 0.50044963], 5.428041646125657e-26 g/cm**3
321153, [0.55074535 0.52268176 0.50125226], 8.851496739173369e-26 g/cm**3
88798, [0.55028347 0.52319139 0.50115902], 2.9418249725317052e-25 g/cm**3
385794, [0.54885687 0.52193943 0.49993544], 5.813701178028433e-25 g/cm**3
151999, [0.54885158 0.52152064 0.49950782], 4.900200169175462e-25 g/cm**3
471795, [0.5487629  0.52347348 0.50020039], 4.642089519267872e-25 g/cm**3
27539, [0.54952256 0.52042592 0.5004428 ], 3.504170162999476e-26 g/cm**3
405083, [0.54968602 0.52191127 0.5021726 ], 2.4290997133018719e-26 g/cm**3
469028, [0.5485774  0.5228746  0.50048265], 9.098284499487304e-25 g/cm**3
54493, [0.54900618 0.52079893 0.50015579], 7.577523393257013e-26 g/cm**3
299203, [0.55064062 0.52144148 0.50164207], 2.633951578705067e-26 g/cm**3
535185, [0.54857216 0.52155975 0.50009324], 2.4850780679814752e-25 g/cm**3
444458, [0.54932734 0.52180019 0.501348  ], 2.759434996684324e-26 g/cm**3
490950, [0.54800721 0.52187093 0.50073529], 6.897472295474978e-26 g/cm**3
542698, [0.54945867 0.5210461  0.50126755], 3.0385273919280876e-26 g/cm**3
204111, [0.54957258 0.52049875 0.49987358], 6.008618515432416e-26 g/cm**3
168111, [0.55101341 0.52137083 0.50090222], 5.786670065671736e-26 g/cm**3
7888, [0.5492902  0.52228357 0.50019362], 3.5027280291594857e-25 g/cm**3
279747, [0.54837436 0.52062401 0.50041854], 5.324815940011412e-26 g/cm**3
112173, [0.54868899 0.52283665 0.49949179], 3.047723935514621e-25 g/cm**3
403589, [0.55005646 0.52180732 0.50192853], 2.1566707111916054e-26 g/cm**3
269586, [0.54842456 0.52082795 0.50024928], 1.1373546854375465e-25 g/cm**3
207449, [0.54915197 0.52036851 0.49989801], 4.785004324628675e-26 g/cm**3
508346, [0.54872924 0.52184893 0.50057122], 4.811942607192529e-26 g/cm**3
493702, [0.55099929 0.52185041 0.50074222], 1.6625223688885556e-25 g/cm**3
277599, [0.54832077 0.52053749 0.50015889], 6.159376099802739e-26 g/cm**3
540423, [0.54942172 0.52097005 0.50120395], 3.0730410470773975e-26 g/cm**3
423790, [0.54928033 0.52158303 0.50130335], 2.9402714836947695e-26 g/cm**3
139156, [0.54838935 0.52133109 0.49959732], 3.3512155448278173e-25 g/cm**3
521570, [0.54845236 0.52199731 0.50068016], 3.7127073737186794e-26 g/cm**3
281157, [0.54825475 0.52133649 0.50018185], 5.249087803146781e-25 g/cm**3
180341, [0.54901434 0.52107096 0.49960206], 1.3444138316342956e-25 g/cm**3
16298, [0.54975411 0.52315944 0.50064109], 3.068396556829403e-25 g/cm**3
217840, [0.54888893 0.52147381 0.50009099], 3.740674500332124e-26 g/cm**3
355350, [0.548037   0.52253168 0.50154909], 1.1867934942581166e-25 g/cm**3
274427, [0.54820865 0.52069638 0.50041041], 5.948173647510927e-26 g/cm**3
114575, [0.54881624 0.52233509 0.49977762], 5.8902071964567465e-25 g/cm**3
32718, [0.5496288  0.52030504 0.50016476], 2.998407193637521e-26 g/cm**3
457259, [0.5478401  0.52129255 0.50068309], 6.041588793342501e-26 g/cm**3
325201, [0.54905231 0.52219352 0.50179801], 3.002842490406133e-26 g/cm**3
338269, [0.54981687 0.52152015 0.49990851], 2.9326768376447917e-25 g/cm**3
201891, [0.54985294 0.52038796 0.50115846], 3.3109384429418334e-26 g/cm**3
346474, [0.54835015 0.52264601 0.50052942], 1.356289386833518e-25 g/cm**3
430235, [0.5491439  0.52192099 0.50075319], 1.2015279408597936e-25 g/cm**3
133710, [0.54779473 0.52156975 0.49981174], 1.5428338439755356e-24 g/cm**3
129945, [0.54836303 0.52130322 0.4997443 ], 2.620704254405502e-25 g/cm**3
262105, [0.54888886 0.52103393 0.50006858], 9.61498722454613e-26 g/cm**3
374855, [0.54844407 0.52172574 0.499069  ], 9.553558421666587e-25 g/cm**3
495325, [0.55050593 0.52182214 0.50099214], 2.5185778331284405e-26 g/cm**3
462848, [0.54934708 0.52149445 0.49990576], 2.4487317967349976e-25 g/cm**3
182207, [0.54914928 0.52093932 0.49954487], 2.4906591996304697e-25 g/cm**3
371235, [0.54930398 0.52127034 0.50184154], 2.2898993973130586e-26 g/cm**3
448462, [0.54899786 0.52174485 0.50090576], 6.020513236838515e-26 g/cm**3
457557, [0.54768899 0.52128151 0.50029472], 9.605172610524001e-26 g/cm**3
430056, [0.5491381  0.52156433 0.50122953], 4.2552720159139563e-26 g/cm**3
382343, [0.54814888 0.52219797 0.49995157], 3.9034108510708916e-25 g/cm**3
110695, [0.54926475 0.52247664 0.49950506], 7.480489794064003e-25 g/cm**3
92061, [0.55052435 0.52280682 0.50048804], 1.5918388308700941e-25 g/cm**3
474826, [0.54876992 0.52336396 0.5003247 ], 2.7887103545682595e-25 g/cm**3
137382, [0.54822736 0.52078384 0.49999806], 1.3452361573923077e-25 g/cm**3
100726, [0.55015703 0.52249667 0.50107269], 9.389124033352248e-26 g/cm**3
16308, [0.54914337 0.52222783 0.50020436], 3.479612495283509e-25 g/cm**3
405019, [0.54993256 0.52156334 0.50176153], 2.2366389899636705e-26 g/cm**3
503322, [0.55025761 0.52214689 0.50066977], 1.5037145016881847e-25 g/cm**3
248977, [0.55016551 0.52221423 0.50041245], 2.552162334833876e-25 g/cm**3
412411, [0.54775507 0.52122639 0.50043367], 5.337696614642904e-26 g/cm**3
101322, [0.55053773 0.52228495 0.50001804], 1.2552335641838295e-25 g/cm**3
442349, [0.54907079 0.52199202 0.50018429], 3.1113166114933496e-25 g/cm**3
60071, [0.54983559 0.52113457 0.49976332], 6.520085621236691e-26 g/cm**3
310725, [0.54989789 0.52231606 0.50146919], 2.296822029040224e-26 g/cm**3
178696, [0.54922354 0.5207991  0.49989084], 8.407658790609098e-26 g/cm**3
316012, [0.55040061 0.52253141 0.50166118], 1.9121817046451537e-26 g/cm**3
292092, [0.54863756 0.52136697 0.50125651], 4.749926822518169e-26 g/cm**3
130466, [0.54843585 0.5213176  0.49948153], 3.7609426805915726e-25 g/cm**3
353765, [0.54849638 0.522253   0.50033362], 1.2382453166618926e-25 g/cm**3
140, [0.5495226  0.52337981 0.50088606], 2.2365408823616595e-25 g/cm**3
151465, [0.54893225 0.52127503 0.49925582], 1.562025322450522e-24 g/cm**3
1595, [0.5497867  0.5222422  0.50115001], 4.173207554179731e-26 g/cm**3
97695, [0.55043445 0.52248046 0.50068115], 2.186095437594346e-25 g/cm**3
355785, [0.54805276 0.52233626 0.50070675], 4.0308525122282377e-25 g/cm**3
354143, [0.54805229 0.52257102 0.50063324], 1.829078045743766e-25 g/cm**3
474307, [0.54868418 0.52312955 0.5008153 ], 5.170768261733e-25 g/cm**3
208033, [0.5491867  0.52042559 0.49981553], 5.396616823958162e-26 g/cm**3
254553, [0.55017948 0.52233803 0.49937979], 2.6664402876897987e-25 g/cm**3
392677, [0.54793082 0.52197463 0.49996425], 3.952385058381541e-25 g/cm**3
483628, [0.54950234 0.5222768  0.50220936], 2.5000186391303855e-26 g/cm**3
274231, [0.54856905 0.52035809 0.50036024], 3.677693166979449e-26 g/cm**3
179523, [0.54922094 0.52082089 0.49973066], 8.330174501297945e-26 g/cm**3
471571, [0.5486928  0.52340884 0.50050305], 2.7214702378760334e-25 g/cm**3
419769, [0.54941051 0.52166088 0.50050148], 1.595913052014996e-25 g/cm**3
15575, [0.54959233 0.52222034 0.500678  ], 1.2576252543148896e-25 g/cm**3
108269, [0.54869187 0.52254579 0.49950538], 5.640700140918452e-25 g/cm**3
4964, [0.54979583 0.52268243 0.50078649], 1.8305495555079784e-25 g/cm**3
112342, [0.54935563 0.52261375 0.49898277], 3.942564763838532e-25 g/cm**3
345642, [0.54818566 0.52274765 0.50138276], 1.0875499451203955e-25 g/cm**3
217814, [0.5491569  0.52126332 0.50013524], 7.592215465421275e-26 g/cm**3
327648, [0.54875022 0.52214143 0.50210281], 3.015408999913957e-26 g/cm**3
120626, [0.54941103 0.52108912 0.50011617], 1.1099456069682205e-25 g/cm**3
525358, [0.54884453 0.52219602 0.50092078], 7.532303051949438e-26 g/cm**3
315871, [0.54997764 0.52278555 0.5014934 ], 2.319367505079437e-26 g/cm**3
97018, [0.55007441 0.52267458 0.50072901], 2.0458391855315959e-25 g/cm**3
107328, [0.54907131 0.52261262 0.49903604], 3.8015843496356114e-25 g/cm**3
302712, [0.5485938  0.5213908  0.50024331], 3.6117890953768444e-26 g/cm**3
63885, [0.5504352  0.52125619 0.49957461], 2.594893826697117e-25 g/cm**3
257776, [0.54911724 0.52079049 0.49961431], 4.874017190021494e-25 g/cm**3
116668, [0.54899327 0.52295914 0.49965231], 7.875324368272148e-26 g/cm**3
172543, [0.54884387 0.52050262 0.49993863], 4.7780053335410427e-26 g/cm**3
466165, [0.54889713 0.52249886 0.50109677], 8.542549348091999e-26 g/cm**3
173616, [0.55010234 0.52269671 0.50199595], 1.9761796725200807e-26 g/cm**3
173765, [0.55014646 0.52251377 0.50202282], 2.043996416302895e-26 g/cm**3
487840, [0.54970998 0.52250999 0.50214909], 2.4029020802250534e-26 g/cm**3
270357, [0.54804717 0.52114007 0.50058795], 7.896297660830182e-26 g/cm**3
175959, [0.54939829 0.52074257 0.49932662], 4.322535008768756e-25 g/cm**3
461223, [0.54894371 0.52186606 0.50044862], 7.047946517620973e-26 g/cm**3
28577, [0.54906116 0.52135488 0.50064096], 6.847693864471692e-26 g/cm**3
396899, [0.54879285 0.52066803 0.49990406], 6.916167009344652e-26 g/cm**3
17124, [0.54942123 0.52231578 0.50121963], 3.243544825158954e-26 g/cm**3
128661, [0.54853882 0.52104782 0.49930075], 4.983597452119436e-25 g/cm**3
105323, [0.55025655 0.52284694 0.50108213], 9.952766347321286e-26 g/cm**3
324853, [0.54900677 0.52209309 0.50219321], 2.7688652755162037e-26 g/cm**3
86889, [0.54914008 0.52136467 0.50078197], 5.674089390158117e-26 g/cm**3
399964, [0.54895423 0.52102545 0.49977911], 1.265755063410977e-25 g/cm**3
218796, [0.54904091 0.52116875 0.50010834], 9.147748856582373e-26 g/cm**3
268951, [0.54830182 0.52091524 0.50000918], 1.1232568128074587e-25 g/cm**3
402486, [0.54888443 0.52094964 0.49987708], 1.229520075154997e-25 g/cm**3
240676, [0.54962267 0.52251328 0.50135969], 2.760841656239467e-26 g/cm**3
485612, [0.54898493 0.5225434  0.5021382 ], 3.123827170252975e-26 g/cm**3
529194, [0.54832162 0.5217125  0.5004235 ], 1.4895316610804643e-25 g/cm**3
385894, [0.54936371 0.52205191 0.49993828], 4.238305930764052e-25 g/cm**3
195635, [0.54980115 0.52063011 0.50081508], 3.875660497824602e-26 g/cm**3
446129, [0.54983599 0.52212814 0.50038756], 2.1073552637241916e-25 g/cm**3
8774, [0.54965306 0.52279644 0.50114911], 1.2560827983621805e-25 g/cm**3
441374, [0.54915499 0.52163972 0.5011361 ], 4.6794962114722264e-26 g/cm**3
245058, [0.54900033 0.52106421 0.50037061], 6.554989576474483e-26 g/cm**3
297051, [0.54831461 0.52094471 0.50109804], 5.873560700895087e-26 g/cm**3
363659, [0.54898822 0.52286506 0.50010656], 8.99393586516279e-25 g/cm**3
538040, [0.54855388 0.52165638 0.50034103], 4.577656965196592e-26 g/cm**3
329085, [0.54949142 0.52182845 0.50223689], 2.4278837775322985e-26 g/cm**3
495873, [0.55052568 0.52207424 0.50113119], 2.3163406409714456e-26 g/cm**3
490268, [0.54788899 0.52210145 0.50094785], 3.322701859878872e-25 g/cm**3
265578, [0.54884479 0.5211819  0.50203729], 2.2036809265905985e-26 g/cm**3
361325, [0.54798563 0.52282406 0.5003631 ], 1.0580325218329517e-24 g/cm**3
286067, [0.55038631 0.52049432 0.50004585], 3.099124385374871e-26 g/cm**3
171765, [0.5492501  0.52133293 0.50011614], 7.369971572347601e-26 g/cm**3
195565, [0.54993147 0.52137516 0.50109727], 2.8523540620096187e-26 g/cm**3
233036, [0.5492941  0.5231574  0.50155255], 6.13882306145459e-26 g/cm**3
484729, [0.55056218 0.52237498 0.50183517], 1.8674251411652724e-26 g/cm**3
339281, [0.55007454 0.52151753 0.49893057], 2.373726523532599e-25 g/cm**3
24351, [0.54964103 0.52058365 0.50040515], 3.861740606183172e-26 g/cm**3
390399, [0.54834103 0.52179825 0.49969803], 5.277997794239799e-25 g/cm**3
497305, [0.550759   0.52165054 0.50003142], 2.0447098389493713e-25 g/cm**3
300224, [0.55043112 0.52108094 0.5013266 ], 3.360829672716318e-26 g/cm**3
259202, [0.5507197  0.52146775 0.49985948], 2.312213700238805e-25 g/cm**3
22035, [0.54971694 0.52146982 0.500295  ], 1.9615454171944315e-25 g/cm**3
106866, [0.55024004 0.52264341 0.50094885], 1.3866834893509935e-25 g/cm**3
481594, [0.54869273 0.52282781 0.5012348 ], 1.117545369005038e-25 g/cm**3
542702, [0.54962655 0.5214834  0.50141075], 2.3312945929100657e-26 g/cm**3
191068, [0.5497998  0.5227896  0.49936158], 4.321820559142219e-25 g/cm**3
207340, [0.5498896  0.52032559 0.49991275], 3.454618461671663e-26 g/cm**3
407553, [0.55025934 0.52158694 0.50202744], 2.4111202671727473e-26 g/cm**3
347887, [0.54838355 0.52287033 0.50006327], 7.560757436061711e-25 g/cm**3
139351, [0.54809055 0.52136996 0.49988437], 2.3798103153253096e-25 g/cm**3
34521, [0.54897838 0.52143713 0.50102152], 5.463505143498057e-26 g/cm**3
515421, [0.54849484 0.52173278 0.50071547], 3.7988228122076056e-26 g/cm**3
434050, [0.54939336 0.52184049 0.50056106], 1.7228219849446356e-25 g/cm**3
489680, [0.54785861 0.52165852 0.50060733], 4.9487898684595644e-26 g/cm**3
462276, [0.54941851 0.52078227 0.49989961], 8.453286744635146e-26 g/cm**3
385600, [0.54876964 0.52192436 0.49999195], 5.840942483296694e-25 g/cm**3
12489, [0.54947033 0.52308183 0.50051526], 3.5924851039157615e-25 g/cm**3
206986, [0.54943653 0.52029033 0.49999423], 3.013131034703202e-26 g/cm**3
213940, [0.54983048 0.52023111 0.50054626], 3.025150602275514e-26 g/cm**3
71429, [0.55007855 0.52108825 0.49918282], 4.344257284051946e-25 g/cm**3
514173, [0.54884332 0.52151385 0.50090832], 7.13904939720979e-26 g/cm**3
137913, [0.5483974  0.52116482 0.49977385], 1.8965278033515115e-25 g/cm**3
92016, [0.55051126 0.5227592  0.50072411], 2.145991324000083e-25 g/cm**3
544223, [0.5497218  0.52060422 0.50119326], 3.377812275279726e-26 g/cm**3
424618, [0.54900053 0.52188738 0.50077522], 6.887373590991606e-26 g/cm**3
292490, [0.54861566 0.52146014 0.50104557], 6.683763672606875e-26 g/cm**3
217959, [0.54902402 0.52123406 0.50019372], 8.246910110127798e-26 g/cm**3
82538, [0.54841227 0.52243571 0.49942722], 1.1338347311319764e-24 g/cm**3
448867, [0.54903046 0.52169603 0.50019169], 8.038148073994948e-26 g/cm**3
23929, [0.5495385  0.52082794 0.50000126], 8.789078293777515e-26 g/cm**3
500354, [0.55065056 0.52192692 0.50130834], 2.502405352817973e-26 g/cm**3
359378, [0.54830679 0.52310342 0.50114628], 1.0552420625029112e-25 g/cm**3
3014, [0.54974998 0.52295287 0.50115394], 1.5681140250845456e-25 g/cm**3
207286, [0.5497203  0.52039163 0.49964489], 6.934016328295422e-26 g/cm**3
309503, [0.54997448 0.52274026 0.50147983], 2.2191997069730335e-26 g/cm**3
439228, [0.55009886 0.52219548 0.50067805], 1.403285862276729e-25 g/cm**3
470681, [0.54865731 0.52282508 0.5008588 ], 1.5431088914619622e-25 g/cm**3
538787, [0.54967891 0.52067541 0.4997608 ], 7.570771067521053e-26 g/cm**3
297324, [0.54838481 0.52135065 0.50105947], 7.04551366325391e-26 g/cm**3
67322, [0.54970028 0.52134889 0.49956243], 3.924240299002746e-25 g/cm**3
40777, [0.54943688 0.52088302 0.50075301], 4.879752871951184e-26 g/cm**3
90255, [0.55022363 0.52261312 0.50103921], 1.0939881995208233e-25 g/cm**3
362946, [0.54883937 0.52255554 0.50012003], 8.501611688267339e-25 g/cm**3
397321, [0.54880891 0.52084573 0.4998971 ], 1.7204419250809356e-25 g/cm**3
432551, [0.54891146 0.52174041 0.50142344], 5.44811711560875e-26 g/cm**3
399472, [0.54867046 0.52060684 0.49979276], 1.6027512749772283e-25 g/cm**3
243486, [0.5488976  0.52106298 0.50033062], 6.563452686241835e-26 g/cm**3
296939, [0.54854723 0.52081323 0.50117077], 4.3671215344506267e-26 g/cm**3
508251, [0.5481524  0.52174951 0.50009715], 3.6802644903182155e-25 g/cm**3
419998, [0.5498622  0.52219774 0.50150439], 2.342064359747834e-26 g/cm**3
690, [0.54968417 0.52333008 0.50066052], 3.5903128915701313e-25 g/cm**3
456049, [0.54864513 0.52353027 0.50057107], 1.096828022410846e-24 g/cm**3
302547, [0.54881559 0.52141819 0.50009908], 3.724466848173276e-26 g/cm**3
508678, [0.54884931 0.52204168 0.5005149 ], 5.596508574697602e-26 g/cm**3
161489, [0.54914766 0.52086033 0.49998811], 9.095326743143e-26 g/cm**3
418471, [0.54963501 0.52177908 0.50118359], 2.5136461345712755e-26 g/cm**3
452499, [0.54909606 0.52151702 0.50031942], 9.751743059456304e-26 g/cm**3
414067, [0.54906656 0.52211678 0.50085857], 7.335108360517865e-26 g/cm**3
316644, [0.55016328 0.5231498  0.50132273], 8.583371756577954e-26 g/cm**3
492500, [0.54791171 0.52179247 0.50064311], 3.3020902787583686e-26 g/cm**3
387631, [0.54841618 0.52199206 0.49968328], 2.0242419193462155e-24 g/cm**3
318824, [0.55052785 0.52243285 0.5011962 ], 8.054016956921183e-26 g/cm**3
439081, [0.54968517 0.5215481  0.50149666], 2.2787885783840797e-26 g/cm**3
178181, [0.54784219 0.5216918  0.50082209], 6.230097121312625e-26 g/cm**3
363499, [0.54901013 0.52236009 0.50010163], 3.6370070040461074e-25 g/cm**3
39070, [0.54910059 0.52047483 0.50096206], 3.219444988787e-26 g/cm**3
445081, [0.54951789 0.52184264 0.50065544], 1.5982761108310695e-25 g/cm**3
460483, [0.54899238 0.52148461 0.50062656], 7.535590392015918e-26 g/cm**3
462281, [0.54933032 0.52080876 0.49914432], 5.265089318497779e-25 g/cm**3
325438, [0.54890793 0.52150995 0.5022459 ], 2.3790892627653215e-26 g/cm**3
69022, [0.54989037 0.52072992 0.49970552], 6.785833451457234e-26 g/cm**3
237772, [0.54882409 0.52261819 0.50162958], 5.810836710266228e-26 g/cm**3
347498, [0.54845214 0.52242585 0.50082764], 9.386324849539049e-26 g/cm**3
242261, [0.55028723 0.52141272 0.50198219], 2.486652401277063e-26 g/cm**3
395033, [0.54937376 0.52220861 0.49942875], 1.8707949440727117e-25 g/cm**3
25204, [0.54973332 0.52046248 0.50004219], 3.6667353907968466e-26 g/cm**3
355317, [0.54811043 0.52312824 0.50072043], 3.244389672131728e-25 g/cm**3
163568, [0.54882156 0.52105386 0.49994382], 1.951402685059045e-25 g/cm**3
191941, [0.54953027 0.52289229 0.49973252], 3.513135277845902e-25 g/cm**3
521258, [0.54863197 0.52172803 0.50078491], 6.652350626094088e-26 g/cm**3
72483, [0.54983014 0.5208203  0.49933969], 5.4051137281355425e-25 g/cm**3
104424, [0.55005784 0.52254828 0.50102561], 1.0823615176265582e-25 g/cm**3
185776, [0.54937109 0.5213183  0.50080789], 5.183439580978998e-26 g/cm**3
33538, [0.54947921 0.52132718 0.50014876], 1.1681947932890723e-25 g/cm**3
239951, [0.54882736 0.52296855 0.50148909], 8.976953909983106e-26 g/cm**3
187681, [0.54972788 0.52243922 0.49943961], 1.6338006832765862e-25 g/cm**3
10393, [0.54971816 0.5231501  0.50040484], 4.494621931236822e-25 g/cm**3
545458, [0.5489474  0.52121253 0.50130909], 3.5387156758297295e-26 g/cm**3
458496, [0.54911871 0.52161123 0.50057723], 9.177934751169687e-26 g/cm**3
452464, [0.54903384 0.52159493 0.50034187], 7.732917676911727e-26 g/cm**3
188234, [0.54992804 0.52331363 0.49985348], 5.449838139696829e-26 g/cm**3
303499, [0.54874269 0.52141985 0.50036863], 3.26400073994572e-26 g/cm**3
416129, [0.54994654 0.52187409 0.50138928], 2.280880458778e-26 g/cm**3
461807, [0.54895796 0.52170952 0.50058732], 7.296550088698528e-26 g/cm**3
326645, [0.54959616 0.52191206 0.50191128], 2.251591203796099e-26 g/cm**3
39698, [0.54949663 0.52094222 0.50084094], 4.118234614597448e-26 g/cm**3
167137, [0.54901164 0.52064431 0.50152162], 2.3645077602506537e-26 g/cm**3
502095, [0.55041987 0.52197865 0.50001037], 1.349862578044698e-25 g/cm**3
165516, [0.54922092 0.52036863 0.50150938], 2.5484468392945004e-26 g/cm**3
111789, [0.54886792 0.52225224 0.49939612], 9.014729141451536e-25 g/cm**3
122390, [0.54929008 0.52094774 0.50026249], 8.834194436024138e-26 g/cm**3
496605, [0.55060942 0.52186005 0.50162796], 2.2864961374790435e-26 g/cm**3
296564, [0.54820171 0.52069092 0.50111127], 4.5566215959635634e-26 g/cm**3
320090, [0.54983784 0.52223    0.50141994], 2.3972467815170294e-26 g/cm**3
316467, [0.55002147 0.52265404 0.5014351 ], 2.2095050801327675e-26 g/cm**3
410189, [0.54946181 0.52254974 0.49900122], 4.311000600462862e-25 g/cm**3
33875, [0.54949168 0.52123595 0.50097553], 3.9211621809640243e-26 g/cm**3
280178, [0.54797859 0.52093502 0.50054469], 7.424611644127668e-26 g/cm**3
347938, [0.54824769 0.52318215 0.50094296], 5.586590045605568e-25 g/cm**3
483713, [0.55000432 0.52229373 0.50219232], 2.1810731882288535e-26 g/cm**3
71107, [0.55002258 0.52117174 0.49927303], 4.237094311784838e-25 g/cm**3
62759, [0.54949494 0.5212695  0.49925873], 5.729449586521123e-25 g/cm**3
307977, [0.5493413  0.52106812 0.50180651], 2.3820317864103387e-26 g/cm**3
230430, [0.54957791 0.52261747 0.50150628], 2.720711916891478e-26 g/cm**3
476872, [0.54891552 0.52276199 0.50027715], 6.83426714428064e-25 g/cm**3
324386, [0.54942846 0.52206541 0.5017616 ], 2.5018683745903983e-26 g/cm**3
215850, [0.54904344 0.52128141 0.50037234], 5.94282748675617e-26 g/cm**3
395959, [0.54902465 0.52197602 0.49977975], 7.795594255638178e-25 g/cm**3
71348, [0.54974023 0.52083087 0.49927509], 7.327808563579365e-25 g/cm**3
444542, [0.54947247 0.52194946 0.50073152], 1.2317637891608235e-25 g/cm**3
42406, [0.54944513 0.52098036 0.50115264], 3.196851524266201e-26 g/cm**3
44734, [0.54899478 0.52076022 0.50079071], 5.1375919775283817e-26 g/cm**3
95877, [0.55028456 0.52228949 0.50038338], 2.8088393263803485e-25 g/cm**3
386764, [0.54832767 0.52164088 0.49994478], 3.916767005240035e-25 g/cm**3
7415, [0.54956132 0.5228963  0.50089996], 2.456376285402777e-25 g/cm**3
308899, [0.55020923 0.52296251 0.5015104 ], 9.898447597140817e-26 g/cm**3
323834, [0.55022958 0.52284275 0.50124896], 9.507865802620817e-26 g/cm**3
60817, [0.54982686 0.52076149 0.49949834], 2.56120603989999e-25 g/cm**3
1229, [0.5495863  0.52286552 0.50107197], 1.4432211205946116e-25 g/cm**3
34703, [0.54936005 0.52101782 0.50057685], 6.755200729371489e-26 g/cm**3
45197, [0.54914076 0.52111652 0.50096273], 4.548487404154697e-26 g/cm**3
163403, [0.54914516 0.5209713  0.49999697], 9.978305402879808e-26 g/cm**3
177461, [0.54769147 0.52184514 0.50034183], 3.573973399073056e-25 g/cm**3
492549, [0.547926   0.52213414 0.50109895], 2.5729074032814183e-25 g/cm**3
85194, [0.54856552 0.52270405 0.49983261], 1.5418874013543985e-24 g/cm**3
146017, [0.54879571 0.5214535  0.49937136], 7.0085989703064005e-25 g/cm**3
21201, [0.54942462 0.52051121 0.50005785], 5.571221302932034e-26 g/cm**3
141511, [0.54882378 0.52158408 0.49889489], 5.193732728721259e-25 g/cm**3
106560, [0.55022591 0.52273381 0.50107843], 1.0510857877960826e-25 g/cm**3
80564, [0.54945749 0.52075807 0.49935142], 4.656970995026247e-25 g/cm**3
68492, [0.550202   0.52103524 0.49993765], 6.470548805468916e-26 g/cm**3
121434, [0.54939127 0.52093102 0.50027203], 8.949433160580323e-26 g/cm**3
211568, [0.54972606 0.52025326 0.50038294], 3.0090828738889297e-26 g/cm**3
104975, [0.55033763 0.52267714 0.50106997], 1.124985886101592e-25 g/cm**3
510897, [0.54873166 0.52193452 0.50038895], 4.897194755455668e-26 g/cm**3
453856, [0.54955837 0.52161192 0.50071729], 4.523938082944073e-26 g/cm**3
84201, [0.54809501 0.52256352 0.4999008 ], 9.359846833911966e-25 g/cm**3
120723, [0.54932944 0.52100043 0.50027603], 9.101642974976756e-26 g/cm**3
496584, [0.55049522 0.52175343 0.50153561], 2.395292045554233e-26 g/cm**3
467335, [0.54878458 0.52276731 0.50059438], 6.420360597828994e-25 g/cm**3
525767, [0.54840382 0.52163233 0.50036255], 1.5292111744298543e-25 g/cm**3
176216, [0.54784466 0.52180612 0.50072444], 4.0587538665372174e-26 g/cm**3
106819, [0.55019677 0.52276353 0.50109395], 1.0033315390618168e-25 g/cm**3
144909, [0.54861862 0.52104201 0.49929739], 6.048743976815938e-25 g/cm**3
390606, [0.54906429 0.52184237 0.49979507], 5.7964153512676055e-25 g/cm**3
442639, [0.54908754 0.52212658 0.50020694], 2.704020758545848e-25 g/cm**3
536289, [0.54870573 0.52178734 0.50054175], 3.666328728547441e-26 g/cm**3
136316, [0.54833946 0.52133118 0.49974224], 2.806249908742841e-25 g/cm**3
84669, [0.5483216  0.52286161 0.4998817 ], 1.409510450609299e-24 g/cm**3
531149, [0.54860345 0.52159069 0.50122391], 6.212748220375078e-26 g/cm**3
36799, [0.54962075 0.52104992 0.50034936], 8.730060870098381e-26 g/cm**3
260167, [0.54952669 0.52280093 0.49918   ], 3.6953021104779597e-25 g/cm**3
98838, [0.55027736 0.52330137 0.50002713], 8.216957001380443e-26 g/cm**3
396508, [0.54805111 0.52210594 0.49960501], 5.605699997981316e-25 g/cm**3
389823, [0.54850805 0.52185935 0.49970214], 8.524838467751947e-25 g/cm**3
339892, [0.54969339 0.52153453 0.49913524], 2.5549171808385683e-25 g/cm**3
411451, [0.54976706 0.52126168 0.50194536], 2.2498588712596182e-26 g/cm**3
321614, [0.54982193 0.52274358 0.50135891], 2.5122021022670284e-26 g/cm**3
253939, [0.55006673 0.52211016 0.49953994], 1.3651006247582936e-25 g/cm**3
95993, [0.55050493 0.52298993 0.50114308], 1.0146086262382007e-25 g/cm**3
